id,is_male,is_white,is_police_officer,age,resignation_date,complaint_risk,civilian_allegation_risk,current_salary,major_award_count,in_district,in_district_total_population,in_district_black_proportion,in_district_allegation_count,in_district_police_population,in_district_misconduct_rate,in_district_police_white,in_district_police_female
28997,1,0,1,59,,1,1,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
22952,1,1,1,43,,1,2,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
24586,1,1,1,47,,1,2,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
20069,0,1,1,38,,1,2,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
6644,1,0,0,45,,1,1,104628,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
13598,1,0,0,58,,1,2,162684,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
3018,1,0,1,45,,1,1,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
26377,0,0,1,42,,1,1,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
1227,1,1,0,39,,1,1,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
25931,1,1,1,49,,1,1,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
19892,1,1,0,53,,1,2,117894,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
7003,1,1,1,38,,0,0,80016,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
80,1,0,1,43,,1,2,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
3193,1,1,0,58,,1,1,107988,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
31763,0,1,1,33,,0,0,76266,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
13185,1,0,1,48,,1,1,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
22866,1,0,1,62,,1,2,93354,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
23594,1,0,0,65,,1,1,111474,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
18896,1,1,1,53,,1,2,96060,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
8171,1,1,1,47,,0,0,76266,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
19116,1,1,1,38,,0,0,76266,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
8102,1,0,1,51,,1,2,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
26833,0,0,1,55,,1,1,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
9034,0,0,0,53,,1,2,101442,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
10958,1,0,1,40,,1,1,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
23621,0,0,1,46,,1,1,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
19229,0,0,1,33,,0,0,76266,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
24422,0,0,1,44,,1,1,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
23351,1,0,1,42,,1,1,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
18773,1,1,1,47,,1,2,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
18654,1,1,1,35,,0,0,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
17223,0,1,1,36,,1,1,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
24446,1,0,1,43,,1,1,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
16022,1,1,1,43,,1,2,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
22872,1,1,1,36,,0,0,76266,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
22666,1,0,1,65,,1,2,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
18735,1,1,0,44,,1,1,94122,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
461,1,1,1,69,,1,1,83706,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
917,1,0,1,39,,0,0,80016,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
30073,1,1,1,32,,0,0,72510,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
2890,1,1,1,62,,1,1,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
13304,1,1,1,42,,1,2,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
13352,0,1,1,44,,1,2,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
13600,1,0,1,59,,1,1,93354,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
7110,1,0,1,44,,1,1,87006,1,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
30261,0,1,1,43,,1,2,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
7100,1,0,1,36,,1,1,80016,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
10507,1,1,1,37,,0,0,76266,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
20265,1,0,1,38,,0,0,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
9380,1,0,1,44,,1,2,80016,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
4474,1,0,1,44,,1,2,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
21021,1,1,1,35,,0,0,80016,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
18653,1,1,1,42,,1,1,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
3646,1,0,0,36,,0,0,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
23759,1,0,1,51,,1,1,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
5893,1,0,1,49,,1,2,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
10354,1,0,0,56,,1,1,98052,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
21098,1,1,0,48,,1,2,104628,2,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
6217,0,1,1,57,,1,1,93354,1,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
8249,1,0,1,45,,1,1,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
28456,0,0,1,58,,1,1,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
13370,1,0,1,44,,1,1,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
7072,1,1,0,49,,1,2,104628,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
18655,1,1,0,44,,1,2,101442,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
5097,1,1,0,49,,1,1,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
8006,1,1,1,42,,1,1,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
7013,1,0,1,59,,1,1,93354,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
16,1,0,0,38,,1,2,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
12326,1,1,1,30,,0,0,72510,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
29278,0,1,1,70,,1,1,83706,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
11218,1,0,1,54,,1,1,93354,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
14163,1,1,1,53,,1,2,90024,3,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
21073,0,1,0,50,,1,2,93354,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
5994,1,1,0,42,,1,1,98184,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
3765,1,1,1,45,,1,2,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
1377,1,0,1,37,,1,1,80016,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
32176,0,1,1,41,,1,2,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
28257,0,0,1,41,,1,2,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
26935,0,1,1,48,,1,1,90024,1,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
24887,1,1,0,42,,1,2,87006,1,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
10262,1,0,1,45,,1,1,80016,1,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
21169,1,0,1,54,,1,1,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
19872,0,0,1,64,,1,0,93354,1,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
11414,1,0,1,58,,1,1,96060,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
24296,1,0,1,47,,1,1,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
12778,1,1,1,35,,1,2,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
11462,0,0,1,52,,1,1,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
1692,1,1,0,40,,1,2,87006,2,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
5062,1,0,1,51,,1,2,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
32039,1,0,1,48,,1,2,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
3466,1,1,1,35,,0,0,80016,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
3017,1,1,0,43,,1,2,104628,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
9591,1,0,1,38,,0,0,80016,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
31368,1,0,1,41,,1,1,76266,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
30782,1,0,1,61,,1,1,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
11094,1,0,1,39,,1,2,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
2456,1,1,1,45,,1,1,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
13691,1,0,1,53,,1,2,87006,3,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
18943,1,1,1,42,,1,2,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
1949,1,1,1,34,,0,0,76266,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
12503,0,0,0,60,,1,2,94524,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
17286,0,0,1,47,,1,1,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
17436,0,1,1,60,,1,1,96060,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
19410,1,0,1,39,,1,1,84054,1,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
12925,1,1,1,39,,1,1,87006,1,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
3560,1,1,1,35,,1,1,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
30784,1,0,1,41,,1,2,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
11834,0,1,1,38,,1,1,84054,1,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
31116,1,1,1,34,,1,1,80016,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
7567,0,0,0,42,,1,1,87006,1,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
13971,1,1,1,33,,0,0,72510,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
31601,0,1,1,39,,1,1,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
21156,0,1,1,48,,1,1,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
29064,1,0,1,44,,1,1,80016,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
8889,0,1,1,36,,0,0,80016,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
21930,1,0,1,39,,1,1,80016,1,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
2603,1,0,1,59,,1,1,83616,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
26176,1,0,1,38,,1,1,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
5491,1,1,0,47,,1,2,104628,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
8670,1,0,1,55,,1,1,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
12720,1,1,1,39,,1,1,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
31782,1,1,1,38,,1,1,84054,1,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
7124,1,1,1,35,,1,2,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
5237,1,1,1,45,,1,1,87006,1,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
5991,1,1,1,40,,1,2,84054,1,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
1516,1,0,1,53,,1,1,93354,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
4800,1,0,1,48,,1,1,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
6858,1,0,1,43,,1,0,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
24444,0,0,1,46,,0,1,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
15789,1,1,1,39,,1,1,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
18990,0,0,1,42,,0,0,80016,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
6206,1,1,1,44,,1,2,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
3986,1,0,1,43,,1,2,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
2114,1,0,1,50,,1,1,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
2290,1,1,1,48,,1,1,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
11398,1,0,1,45,,0,0,80016,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
12802,1,0,1,46,,1,2,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
28576,1,0,1,48,,1,1,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
17752,1,0,1,47,,1,2,88296,1,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
31007,1,1,1,50,,1,2,93354,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
10930,1,0,1,47,,1,2,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
29846,0,0,1,49,,1,1,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
21937,1,0,1,41,,1,1,80016,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
23790,1,0,0,34,,0,0,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
22283,0,0,1,39,,1,2,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
1819,1,1,1,32,,0,0,76266,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
22731,1,1,1,40,,1,2,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
21415,1,0,1,49,,1,2,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
7006,1,0,1,37,,0,0,80016,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
833,1,0,1,59,,1,1,96060,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
5344,1,1,0,40,,1,2,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
5328,1,0,1,47,,1,2,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
29487,1,0,1,44,,1,1,80016,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
4821,1,0,0,56,,1,2,104628,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
13254,0,1,1,41,,1,2,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
5589,1,1,1,36,,1,1,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
9708,0,1,1,52,,1,1,93354,1,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
3790,1,0,0,51,,1,2,101442,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
8248,1,0,1,37,,1,2,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
304,1,0,1,35,,0,0,76266,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
30787,1,0,1,40,,1,1,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
27599,1,1,1,54,,1,1,93354,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
31197,0,0,0,46,,1,1,104628,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
21960,0,0,1,50,,1,1,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
9267,1,0,0,43,,1,1,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
5593,1,1,0,51,,1,2,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
29647,0,0,1,43,,1,1,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
1197,1,1,1,37,,0,0,80016,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
3696,0,1,1,62,,1,1,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
28457,0,0,1,65,,1,1,93354,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
30786,0,0,1,56,,0,0,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
10631,1,1,1,42,,1,2,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
2573,0,1,1,58,,1,1,96060,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
12313,1,0,0,51,,1,2,93354,1,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
5640,1,1,1,63,,1,1,93354,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
18155,1,1,0,52,,1,1,121464,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
24447,1,0,1,31,,0,0,76266,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
8366,1,1,0,45,,1,2,101442,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
20739,1,0,1,42,,1,2,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
6336,1,0,1,35,,0,0,72510,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
16717,1,0,1,43,,1,1,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
29623,1,1,1,33,,0,0,80016,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
27710,1,0,1,46,,1,1,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
3163,1,0,1,38,,0,0,80016,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
6597,1,0,1,41,,1,0,69684,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
3982,1,0,1,44,,1,1,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
20177,1,0,0,39,,1,2,88296,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
24184,0,0,1,45,,1,1,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
11008,1,1,0,47,,1,1,117894,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
31353,1,0,1,34,,0,0,76266,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
3037,0,0,1,59,,1,1,96060,1,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
3015,0,0,1,45,,1,1,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
15631,1,0,0,42,,1,2,87006,2,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
22460,1,1,1,35,,0,0,76266,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
16705,1,1,1,38,,1,1,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
17077,1,0,1,52,,1,2,84054,1,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
32182,0,0,0,42,,1,2,87006,1,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
6674,1,0,1,40,,1,1,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
25833,1,0,1,49,,1,1,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
19114,1,1,1,37,,0,0,80016,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
27116,1,0,1,38,,1,2,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
31945,1,0,0,56,,1,2,93354,1,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
28829,0,0,1,57,,1,1,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
24668,1,0,1,51,,1,1,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
24663,1,0,0,49,,1,1,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
17316,1,1,0,43,,0,0,76266,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
639,0,1,0,49,,1,2,104628,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
23492,1,1,0,44,,1,2,117894,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
493,1,0,1,43,,0,0,80016,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
32130,1,1,1,56,,1,2,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
11007,1,1,0,45,,1,2,104628,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
30650,0,1,1,45,,1,1,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
26999,1,0,1,45,,1,1,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
3990,1,0,1,38,,1,2,91080,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
17510,1,1,1,33,,0,0,71790,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
8908,1,1,1,36,,0,0,80016,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
27220,1,1,1,35,,0,0,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
16372,0,0,1,57,,1,1,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
3020,1,0,0,60,,1,2,98052,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
29069,1,0,1,44,,1,1,76266,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
20653,1,1,1,53,,1,2,96060,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
11763,1,0,1,52,,1,1,93354,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
11863,1,1,0,57,,1,2,96060,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
13323,1,1,1,55,,1,1,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
30049,1,0,1,63,,1,1,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
11117,1,1,0,47,,1,2,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
25678,1,1,1,40,,1,1,87006,1,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
31537,0,0,1,48,,1,1,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
14198,1,1,1,48,,1,2,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
3168,1,1,1,42,,1,1,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
7579,1,1,1,43,,1,1,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
5329,0,0,1,63,,1,1,93354,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
9933,1,1,1,42,,1,2,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
12831,1,1,0,41,,1,2,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
6990,1,0,1,54,,1,2,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
7899,1,0,1,55,,1,2,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
533,1,1,0,43,,1,2,101442,1,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
26970,0,0,1,36,,1,1,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
15511,1,1,0,43,,1,1,117894,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
3013,1,0,1,54,,1,1,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
3016,1,0,1,58,,1,2,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
3014,1,0,1,51,,1,1,94524,1,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
2363,0,1,1,39,,1,2,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
3481,1,1,1,37,,0,0,76266,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
1716,1,0,1,50,,1,2,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
32003,1,1,0,41,,1,2,101442,1,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
31927,1,0,0,46,,1,2,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
161,1,0,1,49,,1,1,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
26189,1,0,1,54,,1,1,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
30559,0,1,0,46,,1,1,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
3909,1,0,0,41,,1,2,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
23181,1,0,1,48,,1,1,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
5444,1,1,0,49,,1,2,107988,2,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
4814,1,1,1,58,,1,1,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
17284,0,1,1,34,,1,1,80016,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
31135,1,1,0,43,,1,1,117894,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
19744,1,1,1,51,,1,1,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
15235,1,1,1,47,,1,1,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
20686,1,1,0,50,,1,1,104628,1,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
17398,1,1,1,44,,0,0,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
30783,1,0,1,54,,1,1,90024,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
6334,1,0,1,62,,1,1,93354,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
21453,1,0,1,55,,1,1,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
21142,0,0,1,40,,1,1,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
26175,1,0,1,51,,1,1,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
20264,1,0,0,45,,1,1,91338,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
30995,0,0,1,43,,1,1,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
31567,1,0,1,38,,0,0,84054,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
5757,0,0,1,60,,1,1,96060,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
32021,0,0,0,42,,1,2,84054,1,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
15841,1,0,1,58,,1,1,93354,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
21273,1,0,1,54,,0,1,87006,0,7,117738,0.0682,6232,863,0.0613,0.4276,0.2074
